RowNumber,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode,LicenseIssuedDate,LicenseExpiredDate,Extract Year
110610,JAWS,M,2016,American Pit Bull Mix / Pit Bull Mix,,11212,11/23/18,11/26/19,2018
110873,PRECIOUS,F,2006,Shih Tzu,,11212,11/25/18,10/26/19,2018
111278,ACE,M,2018,Siberian Husky,,11212,11/26/18,11/26/19,2018
111409,JODIE,F,2018,Unknown,,11212,11/27/18,11/27/19,2018
112615,KILLA,F,2012,Miniature Pinscher,,11212,12/3/18,12/7/19,2018
112687,LUCAS,M,2011,Unknown,,11212,12/4/18,12/27/19,2018
113096,COCO,F,2012,Unknown,,11212,12/5/18,12/5/19,2018
113261,JAMES,F,2018,Poodle,,11212,12/6/18,12/6/19,2018
113291,PATCH,M,2012,American Bully,,11212,12/7/18,12/7/19,2018
113320,SHEBA,F,2011,American Bully,,11212,12/7/18,12/7/19,2018
113373,RAMBO,M,2014,American Bully,,11212,12/7/18,12/7/19,2018
113843,TEDDY,M,2008,Yorkshire Terrier,,11212,12/10/18,10/15/19,2018
114046,TEDDY,M,2013,Shih Tzu,,11212,12/11/18,11/8/19,2018
114089,SASHA,F,2010,Unknown,,11212,12/11/18,10/19/19,2018
114392,RYLEE-GREY,F,2014,"Bull Dog, English",,11212,12/13/18,12/14/19,2018
114629,LILLY,F,2015,Yorkshire Terrier,,11212,12/14/18,12/14/21,2018
114655,SKY,F,2017,American Pit Bull Mix / Pit Bull Mix,,11212,12/14/18,12/14/19,2018
115150,N.A.,M,2018,Yorkshire Terrier,,11212,12/17/18,12/17/19,2018
115449,LUGO,F,2018,Maltese,,11212,12/18/18,12/18/19,2018
115579,BISCUIT,M,2016,"Dachshund, Long Haired",,11212,12/19/18,11/29/19,2018
115961,MAX,M,2012,Yorkshire Terrier,,11212,12/21/18,1/22/20,2018
116059,CINNAMON,F,2012,Yorkshire Terrier Crossbreed,,11212,12/21/18,12/21/19,2018
116146,ROCKY,M,2017,Unknown,,11212,12/22/18,12/22/19,2018
116287,THACKERY,M,2018,Bulldog,,11212,12/24/18,12/24/19,2018
116488,MEL,M,2016,Unknown,,11212,12/26/18,12/26/19,2018
116567,NAME,F,2018,Maltese Crossbreed,,11212,12/26/18,12/26/19,2018
116677,COCO,F,2008,American Bully,,11212,12/27/18,12/27/19,2018
117153,NA,M,2018,Yorkshire Terrier Crossbreed,,11212,12/30/18,12/30/19,2018
117320,SUZZY,F,2012,Unknown,,11212,12/31/18,11/22/19,2018
47358,COKO,F,2000,Australian Cattle Dog,,11213,1/4/18,1/4/19,2018
47574,CHRISPY,F,2017,Yorkshire Terrier,,11213,1/6/18,1/6/19,2018
47627,WYNTA,F,2017,American Bully,,11213,1/6/18,1/6/19,2018
48339,MARIO,M,2014,Unknown,,11213,1/12/18,1/12/19,2018
48607,SHY,M,2017,Shih Tzu,,11213,1/13/18,1/13/19,2018
49026,NONE,M,2017,Morkie,,11213,1/16/18,1/16/19,2018
49373,RUSTY,M,2012,Siberian Husky,,11213,1/18/18,3/4/19,2018
49578,WHITNEY,F,2009,"Welsh Corgi, Pembroke",,11213,1/18/18,2/7/19,2018
49620,MEEKO,F,2009,Yorkshire Terrier,,11213,1/19/18,1/19/19,2018
49695,SCHWARTZ,M,2017,Shih Tzu,,11213,1/19/18,1/19/19,2018
49848,BROOKLYN,F,2017,American Pit Bull Terrier/Pit Bull,,11213,1/21/18,1/21/19,2018
49927,SANDLER,M,2016,Maltese Crossbreed,,11213,1/21/18,1/21/19,2018
50294,FLAPPY,M,2017,Shih Tzu Crossbreed,,11213,1/23/18,1/23/19,2018
50388,MELO,M,2013,Shih Tzu Crossbreed,,11213,1/23/18,1/23/19,2018
50399,VIENNA,F,2014,Shih Tzu,,11213,1/23/18,1/23/19,2018
50537,MABEL,F,2016,Anatolian Shepherd Dog,,11213,1/24/18,1/11/20,2018
50701,DEWEY,M,2017,Chihuahua,,11213,1/25/18,1/25/19,2018
50811,JUNGLEE,F,2016,Labrador Retriever Crossbreed,,11213,1/26/18,1/26/19,2018
50890,PEPPER,F,2014,Cairn Terrier,,11213,1/26/18,1/26/19,2018
51733,CURLY,M,2014,Cocker Spaniel,,11213,1/31/18,12/25/18,2018
52011,BIGGIE,M,2010,American Staffordshire Terrier,,11213,2/2/18,2/6/19,2018
52065,CHARLIE,F,2011,Beagle Crossbreed,,11213,2/2/18,8/14/18,2018
52272,IZZY,F,2014,Rhodesian Ridgeback,,11213,2/4/18,2/4/19,2018
52328,NAME,M,2017,Poodle Crossbreed,,11213,2/4/18,2/4/19,2018
52605,PILLOW,F,2012,Shih Tzu,,11213,2/6/18,2/6/19,2018
53325,GIZMO,M,2005,Shih Tzu,,11213,2/9/18,12/17/18,2018
53540,MUMFORD,M,2012,Terrier mix,,11213,2/10/18,2/10/19,2018
53626,WILLOW,F,2017,Ibizan Hound,,11213,2/11/18,2/11/19,2018
53838,OREO,M,2011,Unknown,,11213,2/12/18,2/12/19,2018
54167,MIA,F,2017,Terrier mix,,11213,2/13/18,2/13/19,2018
54419,CHAOS,M,2007,Bull Terrier,,11213,2/14/18,3/5/19,2018
54605,RIZZO,M,2011,American Staffordshire Terrier,,11213,2/14/18,3/5/19,2018
54898,ZEUS,M,2015,Shepard Crossbreed,,11213,2/16/18,2/16/19,2018
55024,FRED,F,2017,Labrador Retriever Crossbreed,,11213,2/17/18,2/17/19,2018
55130,MAX,M,2006,American Pit Bull Mix / Pit Bull Mix,,11213,2/18/18,2/18/19,2018
55143,DAISY,F,2008,American Pit Bull Mix / Pit Bull Mix,,11213,2/18/18,2/18/19,2018
55191,REX,M,2007,German Shepherd Dog,,11213,2/18/18,3/13/19,2018
55210,MONTI,M,2013,Shih Tzu,,11213,2/18/18,10/22/18,2018
55338,BABY,F,2011,Unknown,,11213,2/19/18,2/19/19,2018
55611,TRUST,M,2017,Shih Tzu,,11213,2/21/18,2/21/19,2018
55805,VACHE,F,2016,Unknown,,11213,2/22/18,2/22/19,2018
55856,PUMPKIN,F,2015,Miniature Schnauzer,,11213,2/22/18,1/1/19,2018
55882,PRINCE,M,2015,"Poodle, Miniature",,11213,2/22/18,1/16/19,2018
55949,GYZMO,M,2012,"Schnauzer, Miniature",,11213,2/22/18,6/6/19,2018
56107,DEE,M,2011,Dachshund Smooth Coat,,11213,2/23/18,2/23/19,2018
56177,SPARKLE,F,2016,American Pit Bull Mix / Pit Bull Mix,,11213,2/24/18,2/24/19,2018
56351,JASPER,M,2013,Dachshund Smooth Coat Miniature,,11213,2/25/18,6/1/18,2018
56400,MAX,M,2015,Pug Crossbreed,,11213,2/25/18,2/26/19,2018
56454,CHASE,M,2016,Morkie,,11213,2/26/18,2/15/19,2018
56479,BABY,F,2011,Chihuahua,,11213,2/26/18,3/8/20,2018
56891,TOBY,M,2011,Maltese,,11213,2/27/18,4/17/19,2018
57402,SAFRAN,F,2010,Harrier,,11213,3/2/18,1/27/19,2018
57531,OREO,M,2017,Shih Tzu,,11213,3/2/18,4/15/23,2018
58258,JAKE,M,2017,Shih Tzu,,11213,3/5/18,3/5/19,2018
58265,SATCHMO,M,2017,Labrador Retriever Crossbreed,,11213,3/6/18,3/6/19,2018
58267,SKY,F,2016,Yorkshire Terrier,,11213,3/6/18,3/6/19,2018
59056,PAL,M,2017,Puggle,,11213,3/9/18,3/9/19,2018
59598,JIU,F,2011,"Schnauzer, Giant",,11213,3/12/18,2/7/19,2018
59912,POPPIE,F,2014,German Shepherd Crossbreed,,11213,3/13/18,4/15/19,2018
60152,SID,M,2017,Beagle Crossbreed,,11213,3/13/18,3/29/19,2018
60166,WHISKIE,M,2011,"Schnauzer, Miniature",,11213,3/13/18,1/24/19,2018
60231,RILEY,M,2018,Australian Shepherd,,11213,3/14/18,3/14/19,2018
60337,ROCKO,M,2009,Yorkshire Terrier,,11213,3/14/18,3/25/19,2018
60430,BLUE,M,2014,Pug,,11213,3/15/18,3/15/19,2018
61057,KIMCHI,F,2011,Pomeranian,,11213,3/18/18,3/18/19,2018
61076,ARCHER,M,2017,Chihuahua Crossbreed,,11213,3/18/18,3/18/19,2018
61168,BENTLY,M,2015,Maltipoo,,11213,3/19/18,10/24/18,2018
61555,GRACIE,F,2007,Maltese,,11213,3/20/18,3/20/19,2018
61628,BENZ,M,2016,Yorkshire Terrier Crossbreed,,11213,3/21/18,4/18/19,2018
61674,ROONEY,M,2016,Poodle,,11213,3/21/18,3/21/19,2018
62511,SAL,M,2017,Terrier mix,,11213,3/27/18,3/27/19,2018
62532,OZZY,M,2017,Dachshund,,11213,3/27/18,3/27/23,2018
62535,SADIE,F,2017,Labrador Retriever Crossbreed,,11213,3/27/18,3/27/19,2018
62555,MELISANDRE,F,2016,"Poodle, Toy",,11213,3/27/18,3/27/23,2018
63539,MAGGIE,F,2008,English Springer Spaniel,,11213,4/1/18,2/19/19,2018
63805,SIR,M,2013,American Pit Bull Mix / Pit Bull Mix,,11213,4/3/18,4/3/19,2018
64032,PARKIE,M,2014,Border Terrier,,11213,4/3/18,4/28/19,2018
64058,AIDEN,M,2009,Irish Terrier,,11213,4/3/18,4/24/19,2018
65162,KIRO,M,2015,German Shepherd Dog,,11213,4/9/18,4/30/19,2018
65247,GABBY,F,2018,Puggle,,11213,4/9/18,4/9/19,2018
65255,SEGA,F,2016,Shih Tzu,,11213,4/9/18,3/10/19,2018
65678,BUBBLES,M,2012,Shih Tzu,,11213,4/11/18,4/11/19,2018
65837,MASKA,M,2010,Yorkshire Terrier,,11213,4/12/18,5/25/19,2018
67475,KIKI,F,2016,American Pit Bull Mix / Pit Bull Mix,,11213,4/20/18,4/20/19,2018
67558,SYLVIA,F,2016,American Pit Bull Mix / Pit Bull Mix,,11213,4/20/18,4/20/19,2018
67704,RUDY,M,2018,Yorkshire Terrier,,11213,4/21/18,4/21/19,2018
67819,PENNY,F,2012,German Shepherd Crossbreed,,11213,4/22/18,2/11/19,2018
68957,TRUFFLE,M,2017,Labradoodle,,11213,4/27/18,4/27/19,2018
69083,TICO,M,2011,American Pit Bull Terrier/Pit Bull,,11213,4/27/18,4/27/21,2018
69246,DIOGEE,M,2017,Cavalier King Charles Spaniel,,11213,4/28/18,6/26/19,2018
69253,PEYTON,F,2017,Labrador Retriever Crossbreed,,11213,4/29/18,4/29/19,2018
69396,ASHTON,M,2017,Chihuahua Crossbreed,,11213,4/29/18,4/29/19,2018
69807,HERMES,F,2018,Morkie,,11213,4/30/18,4/30/19,2018
70468,HERCULES,M,2013,Maltese,,11213,5/4/18,6/13/19,2018
70542,ELLA,F,2012,Unknown,,11213,5/4/18,6/23/19,2018
70563,UNKNOWN,F,2014,"Shar-Pei, Chinese",,11213,5/4/18,5/4/19,2018
70901,MELO,M,2014,Shih Tzu Crossbreed,,11213,5/6/18,5/6/19,2018
71305,DOUGLAS,M,2017,Yorkshire Terrier,,11213,5/8/18,5/8/19,2018
71510,SUZEY,F,2012,American Pit Bull Mix / Pit Bull Mix,,11213,5/9/18,5/13/19,2018
71520,LEELO,M,2005,Unknown,,11213,5/9/18,4/15/20,2018
72490,HANK,M,2014,American Staffordshire Terrier,,11213,5/13/18,11/21/22,2018
72491,CAESAR,M,2017,American Pit Bull Terrier/Pit Bull,,11213,5/13/18,5/13/23,2018
72498,HUCKLEBERRY,M,2018,"Coonhound, Treeing Walker",,11213,5/14/18,5/14/19,2018
73230,BEAU,M,2016,Shih Tzu Crossbreed,,11213,5/17/18,5/17/20,2018
73234,RALPHIE,M,2014,Papillon,,11213,5/17/18,5/17/19,2018
73481,MARTIN,M,2012,Yorkshire Terrier,,11213,5/18/18,5/3/19,2018
73523,MALCOM,M,2012,Yorkshire Terrier,,11213,5/18/18,5/3/19,2018
73526,GARY,M,2014,Terrier Crossbreed,,11213,5/18/18,4/10/19,2018
73950,NAME,M,2018,Pomeranian,,11213,5/21/18,5/21/19,2018
74012,NAME,F,2018,Bichon Frise Crossbreed,,11213,5/21/18,5/21/19,2018
74155,MUFASA,M,2018,Shih Tzu,,11213,5/21/18,5/21/19,2018
74412,TORRES,M,2018,Shih Tzu,,11213,5/23/18,5/23/19,2018
74668,KING,M,2018,American Pit Bull Terrier/Pit Bull,,11213,5/24/18,5/24/19,2018
75064,KYRO,M,2017,Chihuahua,,11213,5/26/18,5/26/19,2018
75240,KION,M,2016,Yorkshire Terrier Crossbreed,,11213,5/27/18,5/27/19,2018
75275,SKIPPER,M,2017,Bichon Frise,,11213,5/28/18,5/28/19,2018
75530,SUGAR,F,2011,"Shar-Pei, Chinese",,11213,5/29/18,9/22/18,2018
75718,NILA,F,2015,Siberian Husky,,11213,5/30/18,4/22/19,2018
75738,FLUFFY,M,2010,Unknown,,11213,5/30/18,5/30/19,2018
75994,VAN,M,2016,"Coonhound, Black and Tan",,11213,5/31/18,5/31/19,2018
76309,CARMELLO,M,2014,Miniature Pinscher,,11213,6/2/18,6/2/19,2018
76330,ROCKY,M,2014,Jack Russell Terrier,,11213,6/2/18,6/2/20,2018
76422,RUBY,F,2017,Labrador Retriever Crossbreed,,11213,6/3/18,6/3/19,2018
77053,CINDERELLA,F,2018,Maltese,,11213,6/6/18,6/6/19,2018
77283,BIGGIE,M,2008,Pug,,11213,6/7/18,7/15/19,2018
77304,PECA,M,2017,Australian Cattle Dog,,11213,6/7/18,6/7/19,2018
77589,MIA,F,2015,Australian Cattledog,,11213,6/8/18,4/23/19,2018
77707,JUNE,F,2012,Boston Terrier,,11213,6/9/18,5/25/19,2018
77780,MOOCHIE,M,2015,Unknown,,11213,6/9/18,7/28/19,2018
77808,SHELBY,F,1977,American Pit Bull Mix / Pit Bull Mix,,11213,6/10/18,6/10/19,2018
77809,ROSCO,M,2017,American Pit Bull Mix / Pit Bull Mix,,11213,6/10/18,6/10/19,2018
77840,PINKY,F,2016,American Pit Bull Terrier/Pit Bull,,11213,6/10/18,6/10/19,2018
77931,JAZZ,M,2013,American Eskimo dog,,11213,6/10/18,4/4/20,2018
78381,BUNNY,F,2010,American Pit Bull Mix / Pit Bull Mix,,11213,6/12/18,2/2/19,2018
78709,SAM,M,2016,German Shepherd Dog,,11213,6/12/18,6/21/19,2018
78745,LUNA,F,2012,Terrier mix,,11213,6/13/18,6/11/19,2018
78821,BANDIT,M,2014,Maltese Crossbreed,,11213,6/13/18,7/28/19,2018
79224,CASH,M,2013,Shih Tzu,,11213,6/15/18,6/15/19,2018
79363,MARGOT,F,2017,Australian Shepherd,,11213,6/15/18,6/15/19,2018
79556,PRINCE,M,2018,American Pit Bull Mix / Pit Bull Mix,,11213,6/17/18,6/17/19,2018
80539,PUCK,M,2016,American Pit Bull Mix / Pit Bull Mix,,11213,6/22/18,6/22/19,2018
80667,RUBY,F,2018,American Pit Bull Mix / Pit Bull Mix,,11213,6/22/18,6/22/19,2018
80756,SOWERBY,M,2018,Yorkshire Terrier,,11213,6/23/18,6/23/19,2018
81261,MAY,F,2014,Beagle Crossbreed,,11213,6/26/18,6/26/19,2018
81709,ROCKET,M,2014,Pomeranian,,11213,6/28/18,6/6/19,2018
81810,MOCHA,F,2014,Yorkshire Terrier,,11213,6/29/18,6/22/19,2018
82264,ROMEO,M,2014,Unknown,,11213,7/2/18,7/2/19,2018
82372,COCOLINA,F,2017,Unknown,,11213,7/2/18,7/2/19,2018
82796,SHAKA,M,2018,Yorkshire Terrier,,11213,7/4/18,7/4/19,2018
82940,SASSY,F,2017,Australian Cattledog,,11213,7/5/18,7/5/19,2018
83445,PHINEAS,M,2015,Weimaraner,,11213,7/7/18,8/12/19,2018
83910,CORDELIA,F,2015,American Pit Bull Mix / Pit Bull Mix,,11213,7/10/18,7/10/19,2018
84047,GERTRUDE,F,2011,Unknown,,11213,7/10/18,6/18/19,2018
84063,BONGO,M,2017,American Pit Bull Mix / Pit Bull Mix,,11213,7/10/18,7/10/19,2018
84624,LUCKY,M,2015,Chihuahua Crossbreed,,11213,7/13/18,6/22/19,2018
84885,UNKNOWN,M,2017,French Bulldog,,11213,7/15/18,7/15/19,2018
85080,MAGGIE,F,2011,Great Pyrenees,,11213,7/16/18,6/7/19,2018
85298,BABY,F,2007,Unknown,,11213,7/16/18,7/23/19,2018
85385,STELLA,F,2008,Shiba Inu,,11213,7/17/18,7/17/23,2018
85775,ROXI,F,2012,Bull Terrier,,11213,7/18/18,3/5/19,2018
86184,KIMA,F,2014,American Pit Bull Mix / Pit Bull Mix,,11213,7/20/18,5/17/19,2018
86532,HATTIE,F,2014,American Pit Bull Terrier/Pit Bull,,11213,7/22/18,7/22/19,2018
86903,PENELOPE,F,2018,Miniature Australian Shepherd,,11213,7/23/18,7/23/19,2018
87039,DENNIS,M,2009,Chihuahua,,11213,7/24/18,5/14/19,2018
87974,GROVER,M,2013,American Pit Bull Mix / Pit Bull Mix,,11213,7/28/18,7/28/19,2018
88102,MAGIC,M,2004,"Poodle, Standard",,11213,7/29/18,8/30/19,2018
88616,PRINCE,M,2014,American Staffordshire Terrier,,11213,7/31/18,6/22/19,2018
89351,MONIQUE,F,2012,Unknown,,11213,8/3/18,8/3/19,2018
89400,LUCY,F,2018,Yorkshire Terrier,,11213,8/3/18,8/3/19,2018
89679,SOLITA,F,2013,Shepard Crossbreed,,11213,8/4/18,8/4/19,2018
89790,AMELIA,F,2013,Maltese Crossbreed,,11213,8/5/18,8/4/19,2018
89950,ZIGGY,M,2017,Chihuahua,,11213,8/6/18,8/6/19,2018
89961,SASHA,F,2013,Dachshund Crossbreed,,11213,8/6/18,8/24/19,2018
90020,SCOOBS,M,2016,Unknown,,11213,8/6/18,8/6/19,2018
90195,PRINCE,M,2015,Chihuahua,,11213,8/6/18,8/6/19,2018
90218,ZHUSHKA,F,2010,Papillon,,11213,8/6/18,8/23/19,2018
90626,COCO,M,2017,Shih Tzu,,11213,8/8/18,9/4/19,2018
90990,TOPO,M,2006,Chihuahua Crossbreed,,11213,8/10/18,8/10/19,2018
91086,BUDDY,M,2013,Unknown,,11213,8/11/18,8/11/19,2018
91142,PEPPER,F,2017,Labrador Retriever Crossbreed,,11213,8/11/18,8/11/21,2018
92025,OBI,M,2015,German Shepherd Crossbreed,,11213,8/17/18,8/17/19,2018
92443,ANCHOVY,M,2016,Unknown,,11213,8/19/18,8/19/19,2018
92484,BILLIE,F,2013,American Pit Bull Terrier/Pit Bull,,11213,8/20/18,8/20/19,2018
93155,NYLA,F,2017,Unknown,,11213,8/23/18,8/23/19,2018
93297,NYLA,F,2017,Unknown,,11213,8/23/18,8/23/19,2018
93331,UNKNOWN,M,2018,Poodle,,11213,8/23/18,8/23/19,2018
93342,GENERAL,M,2016,Boxer Crossbreed,,11213,8/23/18,10/3/19,2018
93585,MAGGIE,F,2007,West High White Terrier,,11213,8/25/18,9/8/19,2018
93962,CUDI,M,2017,Chihuahua,,11213,8/28/18,8/28/20,2018
94421,BERT,M,2013,Unknown,,11213,8/30/18,8/30/19,2018
94430,MISSY,F,2016,Unknown,,11213,8/30/18,8/30/19,2018
94593,GRACE,F,2017,Boxer,,11213,8/31/18,8/31/20,2018
94809,FRANKIE,F,2017,Boxer,,11213,8/31/18,8/31/20,2018
94835,JACQUES,M,2018,Pomeranian,,11213,9/1/18,9/1/19,2018
95975,LULU,F,2018,Pekingese,,11213,9/6/18,9/6/19,2018
96377,HENLEY,M,2018,Rat Terrier Crossbreed,,11213,9/9/18,9/9/19,2018
96437,CHICA,F,2017,Terrier Crossbreed,,11213,9/9/18,9/9/19,2018
96656,ABBY,F,2018,American Pit Bull Terrier/Pit Bull,,11213,9/10/18,9/10/19,2018
97199,ENVY,M,2008,"Shar-Pei, Chinese",,11213,9/12/18,8/4/19,2018
97222,CALI,F,2018,German Shepherd Dog,,11213,9/12/18,9/12/19,2018
97614,TEDDY,M,2014,Unknown,,11213,9/14/18,9/14/19,2018
97768,DEZZY,F,2011,Shih Tzu,,11213,9/15/18,6/26/20,2018
97828,ROCKY,M,2009,Yorkshire Terrier,,11213,9/15/18,9/15/19,2018
98038,CURRY,F,2015,Unknown,,11213,9/16/18,9/26/19,2018
98836,NONE,M,2018,Poodle Crossbreed,,11213,9/20/18,9/20/19,2018
99516,BEAU,M,2011,Havanese,,11213,9/24/18,9/24/23,2018
99591,COPPER,M,2015,Unknown,,11213,9/24/18,9/24/19,2018
99838,RUTH,F,2017,German Shepherd Dog,,11213,9/25/18,9/25/19,2018
100096,ROCCO,M,2018,American Pit Bull Terrier/Pit Bull,,11213,9/27/18,9/27/19,2018
100125,BINKY,M,2017,Yorkshire Terrier,,11213,9/27/18,9/27/20,2018
100166,KAZAR,M,2018,American Pit Bull Terrier/Pit Bull,,11213,9/27/18,9/21/20,2018
100420,RUBY,F,2018,Yorkshire Terrier,,11213,9/29/18,9/29/19,2018
100585,PHOEBE,F,2017,Boxer,,11213,9/30/18,9/30/20,2018
101927,PEPPER,F,2011,German Shepherd Crossbreed,,11213,10/6/18,10/6/19,2018
101982,KITO,M,2018,Miniature Schnauzer,,11213,10/7/18,10/7/19,2018
102001,LEXI,F,2018,Yorkshire Terrier,,11213,10/7/18,10/7/19,2018
102342,ROCKLAND,M,2016,Miniature Pinscher,,11213,10/9/18,10/9/19,2018
102450,SMORE,F,2017,Unknown,,11213,10/10/18,10/10/19,2018
103044,SEEDANSINGH,M,2017,Yorkshire Terrier,,11213,10/13/18,9/9/19,2018
103985,HONEY,F,2015,"Dachshund, Long Haired Miniature",,11213,10/17/18,10/17/23,2018
104361,MORTIMUS,M,2011,Morkie,,11213,10/19/18,12/2/19,2018
105578,SUEZY,F,2010,American Pit Bull Mix / Pit Bull Mix,,11213,10/25/18,8/26/19,2018
105744,UNKNOWN,F,2017,American Pit Bull Mix / Pit Bull Mix,,11213,10/26/18,10/26/19,2018
105829,UNKNOWN,F,2018,Yorkshire Terrier,,11213,10/27/18,10/27/19,2018
105858,LULU,F,2018,Bassett Hound,,11213,10/27/18,10/27/20,2018
105930,CURRY,M,2017,Yorkshire Terrier,,11213,10/28/18,10/28/19,2018
106004,JACKSON,M,2018,Shih Tzu Crossbreed,,11213,10/28/18,10/28/19,2018
106015,AUTUMN,F,2017,Shepard Crossbreed,,11213,10/28/18,10/28/19,2018
106216,BUDDY,M,2016,Shih Tzu Crossbreed,,11213,10/29/18,9/30/19,2018
107599,BOOMY,F,2018,Siberian Husky,,11213,11/5/18,11/5/19,2018
107621,LILO,F,2011,Unknown,,11213,11/5/18,11/24/19,2018
107989,FLUFFY,M,2009,Unknown,,11213,11/7/18,11/10/19,2018
108071,CASHMONEY,M,2014,Chihuahua,,11213,11/7/18,12/29/19,2018
108112,ASHER,M,2013,Miniature Pinscher,,11213,11/8/18,10/4/19,2018
108444,BUSTA,M,2012,Maltese,,11213,11/9/18,9/20/19,2018
109053,NONE,M,2017,Cocker Spaniel Crossbreed,,11213,11/13/18,8/14/19,2018
109078,RUBY,F,2006,Chihuahua,,11213,11/13/18,11/30/19,2018
109748,GIGI,F,2018,Shih Tzu Crossbreed,,11213,11/16/18,11/16/19,2018
109852,TYLEE,F,2017,Labrador Retriever Crossbreed,,11213,11/16/18,10/15/19,2018
110366,HICKSON,M,2018,Morkie,,11213,11/20/18,11/20/19,2018
110368,NONE,M,2018,Shih Tzu,,11213,11/20/18,11/20/19,2018
110524,TROY,M,2018,Unknown,,11213,11/21/18,11/21/19,2018
110848,HAZEL,F,2015,Unknown,,11213,11/24/18,1/17/20,2018
110859,LUNA,F,2015,Unknown,,11213,11/25/18,11/25/19,2018
110900,LUNA,F,2017,Boxer Crossbreed,,11213,11/25/18,11/25/19,2018
111500,DUKE,M,2009,Unknown,,11213,11/27/18,10/29/19,2018
111671,PEBBLES,F,2015,Shiba Inu,,11213,11/28/18,11/3/19,2018
112136,ONYX,M,2014,Cane Corso,,11213,12/1/18,12/1/19,2018
112147,ROCCO,M,2012,Miniature Pinscher,,11213,12/1/18,11/4/19,2018
112208,LYRIK,F,2013,Cane Corso,,11213,12/1/18,12/1/19,2018
112295,BUFFY,F,2008,Pug,,11213,12/2/18,1/24/20,2018
112391,BECKER,M,2008,Pug,,11213,12/2/18,1/24/20,2018
112405,TOBY,M,2006,Unknown,,11213,12/3/18,12/3/19,2018
112900,PRINCESS,F,2014,Chihuahua,,11213,12/5/18,12/6/19,2018
113602,BONNIE,F,2013,Unknown,,11213,12/9/18,12/9/19,2018
113608,LAYLA,F,2016,Vizsla,,11213,12/9/18,12/9/19,2018
113731,FRITZ,M,2011,American Pit Bull Terrier/Pit Bull,,11213,12/10/18,6/22/20,2018
113780,RONNIE,F,2015,Terrier mix,,11213,12/10/18,11/1/21,2018
114320,GEORGE,M,2017,Cockapoo,,11213,12/12/18,12/12/19,2018
114554,UNKNOWN,M,2017,Havanese,,11213,12/13/18,12/22/19,2018
114632,RUBY,F,2018,Labrador Retriever Crossbreed,,11213,12/14/18,12/14/19,2018
115072,TROUBLE,M,2018,Cane Corso,,11213,12/17/18,12/17/19,2018
115183,BLU,M,2010,American Pit Bull Mix / Pit Bull Mix,,11213,12/17/18,8/16/21,2018
115221,NAME,F,2018,Goldendoodle,,11213,12/17/18,12/17/19,2018
115363,ROCKET,M,2018,Jack Russell Terrier Crossbreed,,11213,12/18/18,12/18/19,2018
115983,MAHMI,F,2006,Yorkshire Terrier,,11213,12/21/18,12/21/19,2018
115990,CEE,M,2011,American Staffordshire Terrier,,11213,12/21/18,10/30/19,2018
116074,NYLA,F,2018,Siberian Husky,,11213,12/22/18,12/22/19,2018
116618,NA,M,2018,Poodle Crossbreed,,11213,12/27/18,12/27/19,2018
116953,NIXIE,F,2018,German Shepherd Dog,,11213,12/28/18,12/28/23,2018
117279,UNKNOWN,F,2018,Bichon Frise Crossbreed,,11213,12/31/18,12/31/19,2018
117325,UNKNOWN,M,2018,Shih Tzu,,11213,12/31/18,12/31/19,2018
47116,SAMKHARADZE,M,2017,Poodle,,11214,1/3/18,1/3/19,2018
47173,DANNY,M,2003,Jack Russell Terrier,,11214,1/3/18,1/30/19,2018
47221,DITTY,F,2006,Jack Russell Terrier,,11214,1/3/18,1/4/19,2018
47315,SONNY,M,2006,Lhasa Apso,,11214,1/3/18,2/5/19,2018
47789,LACEY,F,2016,Jack Russell Terrier,,11214,1/8/18,2/1/19,2018
47995,TOBY,M,2017,Maltese Crossbreed,,11214,1/9/18,1/9/19,2018
48120,UNKNOWN,M,2016,Pomeranian,,11214,1/10/18,12/25/18,2018
48165,PEPITO,M,2013,Chihuahua,,11214,1/10/18,1/18/19,2018
48169,AQUILES,M,2015,American Pit Bull Mix / Pit Bull Mix,,11214,1/10/18,1/10/23,2018
48228,NIKKI,F,2010,Unknown,,11214,1/11/18,1/25/19,2018
48230,EMMA,F,2014,Maltese,,11214,1/11/18,12/5/18,2018
48274,CHLOE,F,2016,Shih Tzu,,11214,1/11/18,12/29/18,2018
48456,ROCKI,M,2016,Chihuahua Crossbreed,,11214,1/12/18,1/12/19,2018
48659,WAFFLE,M,2012,"Welsh Corgi, Pembroke",,11214,1/14/18,2/21/19,2018
49132,NAPOLEON,M,2016,Shih Tzu,,11214,1/17/18,2/21/19,2018
49305,STAR,F,2013,Unknown,,11214,1/17/18,10/28/18,2018
49331,HIRO,M,2009,Chihuahua,,11214,1/17/18,2/28/19,2018
49354,KRYPTO,M,2009,Shiba Inu,,11214,1/18/18,2/6/19,2018
49558,MIGA,F,2015,Alaskan Malamute,,11214,1/18/18,1/18/21,2018
49569,CHARLIE,M,2004,Cocker Spaniel,,11214,1/18/18,2/28/19,2018
49618,MAX,M,2004,Lhasa Apso,,11214,1/19/18,2/28/19,2018
49754,TOMMY,M,2008,Yorkshire Terrier,,11214,1/20/18,3/2/19,2018
49819,TOTO,M,2017,Yorkshire Terrier,,11214,1/21/18,1/21/19,2018
